schedule_code  schedule_for_route_code     route_code                                              route_name                        route_destination  route_variant  first_stop_code  last_stop_code start_time stop_time run_code duty_code  is_halfway    shift_type
       7/ZN13                  5376394             7D                                   Narol - Zundal Circle                              DCIS Circle         NORMAL               78             254   22:46:00  23:51:00   7/ZN13    ZN13-S           0 Second Shift 
       7/NZ06                  5376395          7S-ON                                     Odhav Talav - Narol                                    Narol         NORMAL              155              78    6:48:00   7:10:00   7/NZ06    NZ06-F           0   First Shift
       7/NZ07                  5376396          7S-ON                                     Odhav Talav - Narol                                    Narol         NORMAL              155              78    7:42:00   8:04:00   7/NZ07    NZ07-F           0   First Shift
       7/NZ09                  5376398          7S-ON                                     Odhav Talav - Narol                                    Narol         NORMAL              155              78    8:18:00   8:40:00   7/NZ09    NZ09-F           0   First Shift
       7/NZ08                  5376401             7D                                   Narol - Zundal Circle                              DCIS Circle         NORMAL               78             254    8:26:00   9:43:00   7/NZ08    NZ08-F           0   First Shift
       7/NZ08                  5376405             7U                                   Zundal Circle - Narol                                    Narol         NORMAL              253              77    9:53:00  11:12:00   7/NZ08    NZ08-F           0   First Shift
       7/NZ08                  5376407             7D                                   Narol - Zundal Circle                              DCIS Circle         NORMAL               78             254   11:40:00  12:55:00   7/NZ08    NZ08-F           0   First Shift
       7/NZ08                  5376413             7U                                   Zundal Circle - Narol                                    Narol         NORMAL              253              77   13:35:00  14:51:00   7/NZ08    NZ08-F           0   First Shift
       7/NZ08                  5376414             7D                                   Narol - Zundal Circle                              DCIS Circle         NORMAL               78             254   16:00:00  17:18:00   7/NZ08    NZ08-S           0 Second Shift 
       7/NZ08                  5376415             7U                                   Zundal Circle - Narol                                    Narol         NORMAL              253              77   17:54:00  19:13:00   7/NZ08    NZ08-S           0 Second Shift 
       7/NZ08                  5376416             7D                                   Narol - Zundal Circle                              DCIS Circle         NORMAL               78             254   19:58:00  21:18:00   7/NZ08    NZ08-S           0 Second Shift 
       7/NZ08                  5376417             7U                                   Zundal Circle - Narol                                    Narol         NORMAL              253              77   22:05:00  23:10:00   7/NZ08    NZ08-S           0 Second Shift 
       7/NZ10                  5376424          7S-ON                                     Odhav Talav - Narol                                    Narol         NORMAL              155              78    8:40:00   9:02:00   7/NZ10    NZ10-F           0   First Shift
       7/NZ06                  5376425          7E-NO                                     Narol - Odhav Talav                              Odhav Talav         NORMAL               77             156   22:17:00  22:38:00   7/NZ06    NZ06-S           0 Second Shift 
      18/AM01                  5377199            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317    6:00:00   6:45:00  18/AM01    AM01-F           0   First Shift
      18/MA01                  5377219            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001    6:03:00   6:43:00  18/MA01    MA01-F           0   First Shift
      18/MA02                  5377220            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001    6:18:00   6:58:00  18/MA02    MA02-F           0   First Shift
      18/MA03                  5377221            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001    6:33:00   7:13:00  18/MA03    MA03-F           0   First Shift
      18/MA04                  5377222            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001    7:30:00   8:15:00  18/MA04    MA04-F           0   First Shift
      18/AM02                  5377223            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001    7:03:00   7:48:00  18/AM02    AM02-F           0   First Shift
      18/AM03                  5377224            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001    7:18:00   8:03:00  18/AM03    AM03-F           0   First Shift
      18/AM04                  5377225            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001    7:42:00   8:27:00  18/AM04    AM04-F           0   First Shift
      18/AM02                  5377226            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001    9:00:00   9:50:00  18/AM02    AM02-F           0   First Shift
      18/MA01                  5377227            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001    7:54:00   8:39:00  18/MA01    MA01-F           0   First Shift
      18/MA02                  5377228            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001    8:06:00   8:54:00  18/MA02    MA02-F           0   First Shift
      18/MA06                  5377229         18E-AS                                  Airport - Shastrinagar                             Shastrinagar         NORMAL             1002              11   22:55:00  23:20:00  18/MA06    MA06-S           0 Second Shift 
      18/MA03                  5377230            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001    8:18:00   9:06:00  18/MA03    MA03-F           0   First Shift
      18/AM01                  5377231            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001    8:30:00   9:18:00  18/AM01    AM01-F           0   First Shift
      18/AM05                  5377232            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001    8:40:00   9:28:00  18/AM05    AM05-F           0   First Shift
      18/AM02                  5377233            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317    6:15:00   7:00:00  18/AM02    AM02-F           0   First Shift
      18/AM03                  5377234            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317    6:30:00   7:15:00  18/AM03    AM03-F           0   First Shift
      18/AM04                  5377235            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317    6:45:00   7:30:00  18/AM04    AM04-F           0   First Shift
      18/MA01                  5377236            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317    7:00:00   7:45:00  18/MA01    MA01-F           0   First Shift
      18/AM01                  5377237            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001    6:48:00   7:28:00  18/AM01    AM01-F           0   First Shift
      18/MA02                  5377238            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317    7:15:00   8:00:00  18/MA02    MA02-F           0   First Shift
      18/MA03                  5377239            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317    7:30:00   8:15:00  18/MA03    MA03-F           0   First Shift
      18/AM01                  5377240            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317    7:42:00   8:27:00  18/AM01    AM01-F           0   First Shift
      18/AM02                  5377241            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317    8:06:00   8:54:00  18/AM02    AM02-F           0   First Shift
      18/AM05                  5377242            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317    7:54:00   8:39:00  18/AM05    AM05-F           0   First Shift
      18/AM03                  5377243            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317    8:18:00   9:06:00  18/AM03    AM03-F           0   First Shift
      18/MA04                  5377245            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317    8:30:00   9:18:00  18/MA04    MA04-F           0   First Shift
      18/AM04                  5377246            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317    8:42:00   9:30:00  18/AM04    AM04-F           0   First Shift
      18/MA01                  5377247            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317    8:54:00   9:42:00  18/MA01    MA01-F           0   First Shift
      18/AM01                  5377248            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317    9:36:00  10:26:00  18/AM01    AM01-F           0   First Shift
      18/AM04                  5377249            18E                                   Maninagar - Jaimangal                                Jaimangal         NORMAL               57              14   12:00:00  12:45:00  18/AM04    AM04-F           0   First Shift
      18/MA02                  5377250            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317    9:14:00  10:04:00  18/MA02    MA02-F           0   First Shift
      18/AM06                  5377251            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317    9:04:00   9:54:00  18/AM06    AM06-F           0   First Shift
      18/MA05                  5377252            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001    8:50:00   9:38:00  18/MA05    MA05-F           0   First Shift
      18/MA06                  5377254            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001    9:10:00  10:00:00  18/MA06    MA06-F           0   First Shift
      18/AM03                  5377255            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001    9:20:00  10:10:00  18/AM03    AM03-F           0   First Shift
      18/MA04                  5377256            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001    9:30:00  10:20:00  18/MA04    MA04-F           0   First Shift
      18/AM04                  5377257            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001    9:40:00  10:30:00  18/AM04    AM04-F           0   First Shift
      18/MA01                  5377258            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001    9:50:00  10:40:00  18/MA01    MA01-F           0   First Shift
      18/MA02                  5377259            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   10:14:00  11:06:00  18/MA02    MA02-F           0   First Shift
      18/AM06                  5377260            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   10:02:00  10:54:00  18/AM06    AM06-F           0   First Shift
      18/MA03                  5377261            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317    9:24:00  10:14:00  18/MA03    MA03-F           0   First Shift
      18/AM05                  5377263            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317    9:48:00  10:38:00  18/AM05    AM05-F           0   First Shift
      18/MA05                  5377264            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   10:12:00  11:07:00  18/MA05    MA05-F           0   First Shift
      18/AM02                  5377265            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   10:00:00  10:55:00  18/AM02    AM02-F           0   First Shift
      18/MA06                  5377267            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   10:24:00  11:19:00  18/MA06    MA06-F           0   First Shift
      18/AM03                  5377268            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   10:36:00  11:31:00  18/AM03    AM03-F           0   First Shift
      18/MA04                  5377269            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   10:48:00  11:43:00  18/MA04    MA04-F           0   First Shift
      18/AM04                  5377270            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   11:00:00  11:55:00  18/AM04    AM04-F           0   First Shift
      18/MA01                  5377271            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   11:12:00  12:07:00  18/MA01    MA01-F           0   First Shift
      18/MA02                  5377272            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   11:36:00  12:31:00  18/MA02    MA02-F           0   First Shift
      18/AM06                  5377273            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   11:24:00  12:19:00  18/AM06    AM06-F           0   First Shift
      18/MA03                  5377274            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   10:26:00  11:18:00  18/MA03    MA03-F           0   First Shift
      18/AM05                  5377276            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   10:40:00  11:32:00  18/AM05    AM05-F           0   First Shift
      18/MA05                  5377277            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   11:10:00  12:02:00  18/MA05    MA05-F           0   First Shift
      18/AM02                  5377278            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   10:55:00  11:47:00  18/AM02    AM02-F           0   First Shift
      18/MA06                  5377280            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   11:30:00  12:22:00  18/MA06    MA06-F           0   First Shift
      18/MA04                  5377281            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   11:55:00  12:47:00  18/MA04    MA04-F           0   First Shift
      18/AM02                  5377282         18E-AS                                  Airport - Shastrinagar                             Shastrinagar         NORMAL             1002              11   11:48:00  12:13:00  18/AM02    AM02-F           0   First Shift
      18/AM06                  5377283            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   12:20:00  13:12:00  18/AM06    AM06-F           0   First Shift
      18/MA03                  5377284            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   12:00:00  12:55:00  18/MA03    MA03-F           0   First Shift
      18/AM05                  5377286            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   11:48:00  12:43:00  18/AM05    AM05-F           0   First Shift
      18/MA05                  5377287            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   12:15:00  13:10:00  18/MA05    MA05-F           0   First Shift
      18/MA06                  5377289            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   12:35:00  13:30:00  18/MA06    MA06-F           0   First Shift
      18/MA04                  5377290            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   12:55:00  13:50:00  18/MA04    MA04-F           0   First Shift
      18/AM06                  5377291            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   13:20:00  14:15:00  18/AM06    AM06-F           0   First Shift
      18/AM05                  5377293            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   12:45:00  13:37:00  18/AM05    AM05-F           0   First Shift
      18/MA05                  5377294            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   13:10:00  14:00:00  18/MA05    MA05-F           0   First Shift
      18/AM05                  5377295         18E-AS                                  Airport - Shastrinagar                             Shastrinagar         NORMAL             1002              11   13:42:00  14:07:00  18/AM05    AM05-F           0   First Shift
      18/AM03                  5377296            18E                                   Maninagar - Jaimangal                                Jaimangal         NORMAL               57              14   11:36:00  12:21:00  18/AM03    AM03-F           0   First Shift
      18/MA06                  5377297            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   13:35:00  14:25:00  18/MA06    MA06-F           0   First Shift
      18/MA01                  5377298            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   14:00:00  14:50:00  18/MA01    MA01-S           0 Second Shift 
      18/AM01                  5377299            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   13:45:00  14:40:00  18/AM01    AM01-S           0 Second Shift 
      18/AM02                  5377300            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   14:10:00  15:05:00  18/AM02    AM02-S           0 Second Shift 
      18/MA02                  5377303            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   14:25:00  15:15:00  18/MA02    MA02-S           0 Second Shift 
      18/MA03                  5377304            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   14:45:00  15:35:00  18/MA03    MA03-S           0 Second Shift 
      18/AM01                  5377305            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   15:00:00  15:52:00  18/AM01    AM01-S           0 Second Shift 
      18/AM02                  5377306            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   15:15:00  16:07:00  18/AM02    AM02-S           0 Second Shift 
      18/AM03                  5377307            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   15:30:00  16:22:00  18/AM03    AM03-S           0 Second Shift 
      18/MA04                  5377308            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   15:45:00  16:37:00  18/MA04    MA04-S           0 Second Shift 
      18/AM04                  5377309            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   16:15:00  17:10:00  18/AM04    AM04-S           0 Second Shift 
      18/AM03                  5377310            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   14:35:00  15:30:00  18/AM03    AM03-S           0 Second Shift 
      18/AM04                  5377311            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   15:15:00  16:10:00  18/AM04    AM04-S           0 Second Shift 
      18/MA01                  5377312            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   15:00:00  15:55:00  18/MA01    MA01-S           0 Second Shift 
      18/MA02                  5377313            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   15:30:00  16:25:00  18/MA02    MA02-S           0 Second Shift 
      18/MA03                  5377315            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   15:45:00  16:40:00  18/MA03    MA03-S           0 Second Shift 
      18/AM01                  5377317            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   16:05:00  17:03:00  18/AM01    AM01-S           0 Second Shift 
      18/AM02                  5377318            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   16:25:00  17:23:00  18/AM02    AM02-S           0 Second Shift 
      18/AM03                  5377319            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   16:45:00  17:43:00  18/AM03    AM03-S           0 Second Shift 
      18/MA04                  5377320            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   17:05:00  18:05:00  18/MA04    MA04-S           0 Second Shift 
      18/AM04                  5377321            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   17:35:00  18:35:00  18/AM04    AM04-S           0 Second Shift 
      18/MA01                  5377323            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   17:20:00  18:20:00  18/MA01    MA01-S           0 Second Shift 
      18/MA01                  5377324            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   16:00:00  16:55:00  18/MA01    MA01-S           0 Second Shift 
      18/MA02                  5377325            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   16:30:00  17:25:00  18/MA02    MA02-S           0 Second Shift 
      18/MA03                  5377326            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   16:45:00  17:40:00  18/MA03    MA03-S           0 Second Shift 
      18/MA05                  5377328            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   17:00:00  17:58:00  18/MA05    MA05-S           0 Second Shift 
      18/AM01                  5377329            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   17:12:00  18:10:00  18/AM01    AM01-S           0 Second Shift 
      18/AM02                  5377330            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   17:24:00  18:22:00  18/AM02    AM02-S           0 Second Shift 
      18/MA06                  5377331            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   17:34:00  18:32:00  18/MA06    MA06-S           0 Second Shift 
      18/MA05                  5377332         18E-AS                                  Airport - Shastrinagar                             Shastrinagar         NORMAL             1002              11   14:05:00  14:30:00  18/MA05    MA05-F           0   First Shift
      18/MA06                  5377334         18E-AS                                  Airport - Shastrinagar                             Shastrinagar         NORMAL             1002              11   14:30:00  14:55:00  18/MA06    MA06-F           0   First Shift
      18/AM05                  5377335            18S                                   Jaimangal - Maninagar                                Maninagar         NORMAL               13             317   16:58:00  17:43:00  18/AM05    AM05-S           0 Second Shift 
      18/AM04                  5377337         18S-PA                                  Pragatinagar - Airport               Ahmedabad Domestic Airport         NORMAL               10            1001   14:47:00  15:12:00  18/AM04    AM04-S           0 Second Shift 
      18/AM01                  5377338         18S-PA                                  Pragatinagar - Airport               Ahmedabad Domestic Airport         NORMAL               10            1001   13:17:00  13:42:00  18/AM01    AM01-S           0 Second Shift 
      18/AM02                  5377339         18S-PA                                  Pragatinagar - Airport               Ahmedabad Domestic Airport         NORMAL               10            1001   13:43:00  14:08:00  18/AM02    AM02-S           0 Second Shift 
      18/AM03                  5377340         18S-PA                                  Pragatinagar - Airport               Ahmedabad Domestic Airport         NORMAL               10            1001   14:05:00  14:30:00  18/AM03    AM03-S           0 Second Shift 
      18/AM03                  5377341         18S-PA                                  Pragatinagar - Airport               Ahmedabad Domestic Airport         NORMAL               10            1001    6:00:00   6:25:00  18/AM03    AM03-F           0   First Shift
      18/AM04                  5377342         18S-PA                                  Pragatinagar - Airport               Ahmedabad Domestic Airport         NORMAL               10            1001    6:12:00   6:37:00  18/AM04    AM04-F           0   First Shift
      18/AM05                  5377343         18S-PA                                  Pragatinagar - Airport               Ahmedabad Domestic Airport         NORMAL               10            1001    7:24:00   7:49:00  18/AM05    AM05-F           0   First Shift
      18/AM06                  5377345         18S-PA                                  Pragatinagar - Airport               Ahmedabad Domestic Airport         NORMAL               10            1001    8:34:00   8:59:00  18/AM06    AM06-F           0   First Shift
      18/MA05                  5377347            18S                                   Jaimangal - Maninagar                                Maninagar         NORMAL               13             317    8:03:00   8:48:00  18/MA05    MA05-F           0   First Shift
      18/MA06                  5377348            18S                                   Jaimangal - Maninagar                                Maninagar         NORMAL               13             317    8:23:00   9:08:00  18/MA06    MA06-F           0   First Shift
      18/AM06                  5377349            18E                                   Maninagar - Jaimangal                                Jaimangal         NORMAL               57              14   14:20:00  15:05:00  18/AM06    AM06-F           0   First Shift
      18/AM05                  5377350            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   17:44:00  18:42:00  18/AM05    AM05-S           0 Second Shift 
      18/AM03                  5377351            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   17:54:00  18:52:00  18/AM03    AM03-S           0 Second Shift 
      18/MA04                  5377352            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   18:18:00  19:18:00  18/MA04    MA04-S           0 Second Shift 
      18/MA02                  5377353            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   17:47:00  18:47:00  18/MA02    MA02-S           0 Second Shift 
      18/AM04                  5377355            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   18:42:00  19:42:00  18/AM04    AM04-S           0 Second Shift 
      18/AM06                  5377356            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   18:06:00  19:06:00  18/AM06    AM06-S           0 Second Shift 
      18/MA01                  5377357            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   18:30:00  19:30:00  18/MA01    MA01-S           0 Second Shift 
      18/MA05                  5377358            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   18:11:00  19:16:00  18/MA05    MA05-S           0 Second Shift 
      18/MA03                  5377359            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   17:59:00  18:59:00  18/MA03    MA03-S           0 Second Shift 
      18/AM01                  5377361            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   18:23:00  19:28:00  18/AM01    AM01-S           0 Second Shift 
      18/AM02                  5377362            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   18:35:00  19:40:00  18/AM02    AM02-S           0 Second Shift 
      18/MA06                  5377363            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   18:47:00  19:52:00  18/MA06    MA06-S           0 Second Shift 
      18/AM05                  5377364            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   18:59:00  20:04:00  18/AM05    AM05-S           0 Second Shift 
      18/AM03                  5377365            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   19:11:00  20:16:00  18/AM03    AM03-S           0 Second Shift 
      18/AM06                  5377366            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   19:23:00  20:28:00  18/AM06    AM06-S           0 Second Shift 
      18/MA04                  5377367            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   19:35:00  20:40:00  18/MA04    MA04-S           0 Second Shift 
      18/AM04                  5377369            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   20:05:00  21:05:00  18/AM04    AM04-S           0 Second Shift 
      18/MA01                  5377370            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   19:50:00  20:55:00  18/MA01    MA01-S           0 Second Shift 
      18/MA02                  5377371            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   18:55:00  19:55:00  18/MA02    MA02-S           0 Second Shift 
      18/MA05                  5377372            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   19:25:00  20:25:00  18/MA05    MA05-S           0 Second Shift 
      18/MA03                  5377373            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   19:10:00  20:10:00  18/MA03    MA03-S           0 Second Shift 
      18/AM01                  5377375            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   19:40:00  20:40:00  18/AM01    AM01-S           0 Second Shift 
      18/MA06                  5377376            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   19:55:00  20:55:00  18/MA06    MA06-S           0 Second Shift 
      18/AM05                  5377377            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   20:10:00  21:05:00  18/AM05    AM05-S           0 Second Shift 
      18/AM03                  5377378            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   20:25:00  21:20:00  18/AM03    AM03-S           0 Second Shift 
      18/MA04                  5377379            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   21:00:00  21:50:00  18/MA04    MA04-S           0 Second Shift 
      18/AM06                  5377380            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   20:40:00  21:35:00  18/AM06    AM06-S           0 Second Shift 
      18/AM04                  5377382            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   21:20:00  22:10:00  18/AM04    AM04-S           0 Second Shift 
      18/MA05                  5377383            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   21:40:00  22:30:00  18/MA05    MA05-S           0 Second Shift 
      18/MA02                  5377384            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   20:20:00  21:20:00  18/MA02    MA02-S           0 Second Shift 
      18/MA05                  5377385            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   20:35:00  21:35:00  18/MA05    MA05-S           0 Second Shift 
      18/MA03                  5377386            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   20:50:00  21:50:00  18/MA03    MA03-S           0 Second Shift 
      18/MA06                  5377388            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   21:05:00  22:00:00  18/MA06    MA06-S           0 Second Shift 
      18/AM05                  5377389            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   21:25:00  22:20:00  18/AM05    AM05-S           0 Second Shift 
      18/MA04                  5377390            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   22:15:00  23:03:00  18/MA04    MA04-S           0 Second Shift 
      18/AM06                  5377391            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   21:50:00  22:45:00  18/AM06    AM06-S           0 Second Shift 
      18/MA06                  5377393            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   22:00:00  22:48:00  18/MA06    MA06-S           0 Second Shift 
      18/AM06                  5377394            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   22:45:00  23:33:00  18/AM06    AM06-S           0 Second Shift 
      18/AM05                  5377395            18D                                     Maninagar - Airport               Ahmedabad Domestic Airport         NORMAL               57            1001   22:20:00  23:08:00  18/AM05    AM05-S           0 Second Shift 
      18/MA05                  5377397            18U                                     Airport - Maninagar                                Maninagar         NORMAL             1002             317   22:45:00  23:33:00  18/MA05    MA05-S           0 Second Shift 
      18/AM04                  5377398         18E-AS                                  Airport - Shastrinagar                             Shastrinagar         NORMAL             1002              11   22:12:00  22:37:00  18/AM04    AM04-S           0 Second Shift 
      18/AM03                  5377400         18E-AS                                  Airport - Shastrinagar                             Shastrinagar         NORMAL             1002              11   21:25:00  21:50:00  18/AM03    AM03-S           0 Second Shift 
      18/AM01                  5377401            18E                                   Maninagar - Jaimangal                                Jaimangal         NORMAL               57              14   10:31:00  11:16:00  18/AM01    AM01-F           0   First Shift
