schedule_code,schedule_for_route_code,route_code,route_name,route_destination,route_variant,first_stop_code,last_stop_code,start_time,stop_time,run_code,duty_code,is_halfway,shift_type
56/C,5389233,56-U,Sitarambapa Chowk (Gopal Chowk) - Iskon Mandir,Iskon Mandir,NORMAL,8923,3213,16:55:00,19:05:00,56/C,56/C-G,0,General Shift
89/3/G,5389234,89/3-CS-D,Chandkheda(Sarthi Bunglows)- Kalupur Terminus,Kalupur Terminus,NORMAL,2195,1715,8:30:00,9:35:00,89/3/G,89/3/G-G,0,General Shift
56/D,5389235,56-U,Sitarambapa Chowk (Gopal Chowk) - Iskon Mandir,Iskon Mandir,NORMAL,8923,3213,8:55:00,10:40:00,56/D,56/D-G,0,General Shift
56/D,5389236,56-D,Iskon Mandir - Sitarambapa Chowk (Gopal Chowk),Sitarambapa Chowk (Gopal Chowk),NORMAL,3197,8923,10:40:00,12:45:00,56/D,56/D-G,0,General Shift
56/D,5389237,56-U,Sitarambapa Chowk (Gopal Chowk) - Iskon Mandir,Iskon Mandir,NORMAL,8923,3213,12:45:00,14:55:00,56/D,56/D-G,0,General Shift
56/D,5389238,56-D,Iskon Mandir - Sitarambapa Chowk (Gopal Chowk),Sitarambapa Chowk (Gopal Chowk),NORMAL,3197,8923,16:00:00,17:50:00,56/D,56/D-G,0,General Shift
56/D,5389239,56-U,Sitarambapa Chowk (Gopal Chowk) - Iskon Mandir,Iskon Mandir,NORMAL,8923,3213,17:50:00,19:50:00,56/D,56/D-G,0,General Shift
89/3/F,5389240,89/3-CS-D,Chandkheda(Sarthi Bunglows)- Kalupur Terminus,Kalupur Terminus,NORMAL,2195,1715,8:05:00,9:05:00,89/3/F,89/3/F-G,0,General Shift
56/E,5389241,56-U,Sitarambapa Chowk (Gopal Chowk) - Iskon Mandir,Iskon Mandir,NORMAL,8923,3213,9:50:00,11:35:00,56/E,56/E-G,0,General Shift
56/E,5389242,56-D,Iskon Mandir - Sitarambapa Chowk (Gopal Chowk),Sitarambapa Chowk (Gopal Chowk),NORMAL,3197,8923,11:35:00,13:35:00,56/E,56/E-G,0,General Shift
56/E,5389243,56-U,Sitarambapa Chowk (Gopal Chowk) - Iskon Mandir,Iskon Mandir,NORMAL,8923,3213,13:35:00,15:45:00,56/E,56/E-G,0,General Shift
56/E,5389244,56-D,Iskon Mandir - Sitarambapa Chowk (Gopal Chowk),Sitarambapa Chowk (Gopal Chowk),NORMAL,3197,8923,16:40:00,18:30:00,56/E,56/E-G,0,General Shift
96/A,5389262,96-D,Vatva Railway Colony - Civil Hospital,Civil Hospital,NORMAL,5063,1110,12:40:00,14:15:00,96/A,96/A-G,0,General Shift
96/A,5389264,96-U,Civil Hospital - Vatva Railway Colony,Vatva Railway Colony,NORMAL,1092,4283,15:15:00,17:00:00,96/A,96/A-G,0,General Shift
96/B,5389265,96-U,Civil Hospital - Vatva Railway Colony,Vatva Railway Colony,NORMAL,1092,4283,6:00:00,7:15:00,96/B,96/B-G,0,General Shift
96/B,5389269,96-U,Civil Hospital - Vatva Railway Colony,Vatva Railway Colony,NORMAL,1092,4283,9:00:00,10:30:00,96/B,96/B-G,0,General Shift
96/B,5389270,96-D,Vatva Railway Colony - Civil Hospital,Civil Hospital,NORMAL,5063,1110,7:15:00,9:00:00,96/B,96/B-G,0,General Shift
96/B,5389276,96-U,Civil Hospital - Vatva Railway Colony,Vatva Railway Colony,NORMAL,1092,4283,12:00:00,13:45:00,96/B,96/B-G,0,General Shift
96/B,5389279,96-D,Vatva Railway Colony - Civil Hospital,Civil Hospital,NORMAL,5063,1110,10:30:00,12:00:00,96/B,96/B-G,0,General Shift
96/B,5389280,96-D,Vatva Railway Colony - Civil Hospital,Civil Hospital,NORMAL,5063,1110,13:45:00,15:20:00,96/B,96/B-G,0,General Shift
96/B,5389281,96-U,Civil Hospital - Vatva Railway Colony,Vatva Railway Colony,NORMAL,1092,4283,16:25:00,18:00:00,96/B,96/B-G,0,General Shift
96/A,5389283,96-U,Civil Hospital - Vatva Railway Colony,Vatva Railway Colony,NORMAL,1092,4283,5:15:00,6:25:00,96/A,96/A-G,0,General Shift
96/A,5389286,96-D,Vatva Railway Colony - Civil Hospital,Civil Hospital,NORMAL,5063,1110,6:25:00,8:00:00,96/A,96/A-G,0,General Shift
96/A,5389287,96-U,Civil Hospital - Vatva Railway Colony,Vatva Railway Colony,NORMAL,1092,4283,8:00:00,9:30:00,96/A,96/A-G,0,General Shift
96/A,5389288,96-D,Vatva Railway Colony - Civil Hospital,Civil Hospital,NORMAL,5063,1110,9:30:00,11:00:00,96/A,96/A-G,0,General Shift
96/A,5389302,96-U,Civil Hospital - Vatva Railway Colony,Vatva Railway Colony,NORMAL,1092,4283,11:00:00,12:40:00,96/A,96/A-G,0,General Shift
125/A,5389303,125-U,Lal Darwaja - Vehlal Gam,Vehlal Gam,NORMAL,4103,4497,6:20:00,8:00:00,125/A,125/A-G,0,General Shift
125/A,5389304,125-D,Vehlal Gam - Lal Darwaja,Lal Darwaja,NORMAL,5137,4104,8:00:00,9:50:00,125/A,125/A-G,0,General Shift
125/A,5389305,125-U,Lal Darwaja - Vehlal Gam,Vehlal Gam,NORMAL,4103,4497,9:50:00,11:45:00,125/A,125/A-G,0,General Shift
125/A,5389306,125-D,Vehlal Gam - Lal Darwaja,Lal Darwaja,NORMAL,5137,4104,12:50:00,14:45:00,125/A,125/A-G,0,General Shift
125/A,5389307,125-U,Lal Darwaja - Vehlal Gam,Vehlal Gam,NORMAL,4103,4497,14:45:00,16:45:00,125/A,125/A-G,0,General Shift
135/A,5389362,135-U,Sarangpur - Bhakti Circle,Bhakti Circle,NORMAL,2270,2537,7:25:00,8:25:00,135/A,135/A-G,0,General Shift
135/A,5389363,135-D,Bhakti Circle - Sarangpur,Sarangpur,NORMAL,2464,1844,6:35:00,7:25:00,135/A,135/A-G,0,General Shift
135/A,5389364,135-D,Bhakti Circle - Sarangpur,Sarangpur,NORMAL,2464,1844,8:25:00,9:25:00,135/A,135/A-G,0,General Shift
135/A,5389365,135-U,Sarangpur - Bhakti Circle,Bhakti Circle,NORMAL,2270,2537,9:25:00,10:25:00,135/A,135/A-G,0,General Shift
135/A,5389366,135-D,Bhakti Circle - Sarangpur,Sarangpur,NORMAL,2464,1844,10:25:00,11:25:00,135/A,135/A-G,0,General Shift
135/A,5389367,135-U,Sarangpur - Bhakti Circle,Bhakti Circle,NORMAL,2270,2537,11:25:00,12:20:00,135/A,135/A-G,0,General Shift
135/A,5389368,135-D,Bhakti Circle - Sarangpur,Sarangpur,NORMAL,2464,1844,13:25:00,14:15:00,135/A,135/A-G,0,General Shift
135/A,5389369,135-U,Sarangpur - Bhakti Circle,Bhakti Circle,NORMAL,2270,2537,14:15:00,15:10:00,135/A,135/A-G,0,General Shift
135/B,5389370,135-D,Bhakti Circle - Sarangpur,Sarangpur,NORMAL,2464,1844,15:30:00,16:20:00,135/B,135/B-G,0,General Shift
135/B,5389371,135-U,Sarangpur - Bhakti Circle,Bhakti Circle,NORMAL,2270,2537,7:45:00,8:45:00,135/B,135/B-G,0,General Shift
135/B,5389372,135-D,Bhakti Circle - Sarangpur,Sarangpur,NORMAL,2464,1844,6:55:00,7:45:00,135/B,135/B-G,0,General Shift
135/B,5389373,135-D,Bhakti Circle - Sarangpur,Sarangpur,NORMAL,2464,1844,8:45:00,9:45:00,135/B,135/B-G,0,General Shift
135/B,5389374,135-U,Sarangpur - Bhakti Circle,Bhakti Circle,NORMAL,2270,2537,9:45:00,10:45:00,135/B,135/B-G,0,General Shift
135/B,5389375,135-D,Bhakti Circle - Sarangpur,Sarangpur,NORMAL,2464,1844,10:45:00,11:45:00,135/B,135/B-G,0,General Shift
135/B,5389376,135-U,Sarangpur - Bhakti Circle,Bhakti Circle,NORMAL,2270,2537,11:45:00,12:40:00,135/B,135/B-G,0,General Shift
135/B,5389377,135-D,Bhakti Circle - Sarangpur,Sarangpur,NORMAL,2464,1844,13:45:00,14:35:00,135/B,135/B-G,0,General Shift
135/B,5389378,135-U,Sarangpur - Bhakti Circle,Bhakti Circle,NORMAL,2270,2537,14:35:00,15:30:00,135/B,135/B-G,0,General Shift
135/C,5389379,135-PR-U,Pramukh Swaminagar - Bhakti Circle ,Bhakti Circle,NORMAL,2513,2537,6:55:00,7:15:00,135/C,135/C-G,0,General Shift
135/C,5389380,135-U,Sarangpur - Bhakti Circle,Bhakti Circle,NORMAL,2270,2537,8:05:00,9:05:00,135/C,135/C-G,0,General Shift
